Hour,Temperature,Humidity,Wind_speed,Visibility,Dew_point,Solar_radiation,Rainfall,Day_of_week,Month,Is_holiday,Bike_rentals,High_demand
2,17.67392314071903,57,0.15088206304784618,1261.1937965402776,7.110044678580606,157.4285723344267,0.5011566106695567,3,3,0,1559,1
3,18.216978061960138,79,0.44402193569794857,2128.8004286990645,0.5296034235012748,56.67656282928865,0.18645835999203889,4,4,0,1356,0
4,8.319095463569512,90,0.8548765618147648,2946.095880416534,8.738017721462318,63.12698099965679,0.6830218249782819,5,5,0,1323,0
5,24.920423495365227,67,1.9364044817977946,1558.1404296544686,0.6456308294856647,429.4440426685595,0.6374630359126776,6,6,1,1372,0
6,13.250402433045913,37,1.5740415606941272,1613.4851451986485,0.9646185336226445,55.39212954050116,3.129473928908029,0,7,0,972,0
7,7.442548405071553,35,0.2685341661563596,1564.6361141781294,-7.159142396951879,92.6523156524673,0.5686805440443218,1,8,0,1716,1
8,20.365098435704034,74,0.684214521647208,2362.2958893615614,12.410059928675139,5.608333853776835,1.5400368776011315,2,9,0,2221,1
9,6.015320182089628,58,0.545591573021044,2224.2427270982203,1.9119793948044856,184.64907522701978,2.8457711264584167,3,10,0,1406,0
10,15.281811573691282,87,0.4804340911186651,1920.7311537917717,6.456785966526896,104.46016292550755,2.0954801226427033,4,11,0,1629,1
11,14.908810033557964,78,1.0591483576150997,1540.9904691805175,-3.287695428853116,51.75483421212375,0.2340372029003952,5,12,0,1033,0
12,25.85895565831578,81,2.4350041781190717,2046.1883958199621,8.487581037723778,1.6301693476413224,0.6852383266650405,6,1,0,1090,0
13,19.74698232879953,32,0.4904024157113892,1217.688936332098,-1.09552990508067,89.56767196081985,0.42731168976937234,0,2,0,1752,1
14,14.74973041254856,25,0.9135553728463964,2071.7132834287468,3.866330226385406,1.2738621293521986,0.5105901433890302,1,3,0,1105,0
15,23.177662992002872,96,0.991602864707454,2435.7621930439673,12.022608249913006,0.12043388339837953,0.4475485639452809,2,4,0,1662,1
16,28.902075490173132,79,7.497813510733513,1374.400431683161,11.326074497860233,95.73694316043179,1.750766539926006,3,5,0,868,0
17,20.578103063518622,33,6.187411696775183,1233.7408615851682,4.823759419864476,20.950826989033217,0.601733774457601,4,6,1,2320,1
18,15.103526198433807,73,3.220252125831439,2789.7189458474295,-9.145048261653747,21.305405900347534,0.741695471696863,5,7,0,2207,1
19,1.8816376764984035,23,0.5532440440259808,1694.1201802477076,28.94248456048513,105.92134159037244,4.04255074480036,6,8,0,1654,1
20,4.348863369246274,58,0.14092500335415165,2567.9739229719107,18.966871762185086,5.519266383480251,0.06185335310111522,0,9,0,1481,1
21,11.947752956453323,91,0.7622401490638577,1923.001167401084,10.781398599106389,37.60114980125513,0.669347922581269,1,10,0,1034,0
22,8.904877978407168,44,0.6206586582047245,1919.0225915293363,-1.0256302527277663,16.185080232329778,1.4874933565765296,2,11,0,1102,0
23,13.13028697014554,96,1.410139141881239,2219.2063497483227,4.091262706384283,86.79205839861986,0.16388687434104252,3,12,0,838,0
0,15.566499248971072,51,3.0077060345126205,1558.0005716267797,0.6526365617878644,108.40148162679644,0.9455434371012138,4,1,0,2315,1
1,20.296927543567307,78,3.9084100575952863,2066.2485717478226,15.110847512771107,127.70305462124287,0.2737328561059467,5,2,0,1682,1
2,14.295012219409088,82,3.726907355936044,1809.2552925879536,7.100023126814671,29.468146705362923,2.0204492215046175,6,3,0,1365,0
3,19.865016438262018,57,0.8915605909758006,1339.7532782974843,-1.2733108668786626,9.348657039142475,0.3961580515374003,0,4,0,1453,1
4,15.644744148101202,72,2.324602140022015,2168.7410373631997,1.2339592070017442,8.195182389715615,0.3990797632346773,1,5,0,1908,1
5,-4.754665663538713,86,0.7503593462375231,1868.346096561042,13.969505140559237,55.53899392135897,0.9117855915702524,2,6,0,1562,1
6,5.606646061812457,47,0.12567842379845262,1921.487585777646,17.800782774563828,291.58940617922883,0.20280541561441584,3,7,0,1201,0
7,13.559124442783846,22,2.4184080305836444,1394.919528292921,17.226652507889966,24.55540949348779,0.33531699862993947,4,8,0,1401,0
8,2.9030525715889244,99,0.01975232339850701,2795.700183881402,11.05625652043182,29.671151725731175,0.5389368170042159,5,9,0,1584,1
9,20.999287299962045,41,1.052496511880298,2438.357093193058,2.9790010495789057,10.634856150980687,0.43639534889325576,6,10,0,1665,1
10,30.307508323436974,57,0.799103063543024,2482.0779420859894,-15.0,93.03142886423711,0.7441820199405685,0,11,1,1194,0
11,27.187618516973167,91,2.364276110682943,1847.277648779159,7.377280190465773,113.90370931636886,0.9153914964799357,1,12,0,1355,0
12,12.86557129069792,91,2.9069674862617174,1135.4085552482898,4.985369929247197,102.9826821538083,0.8362498405488018,2,1,0,1179,0
13,29.90726136849952,81,0.7250831982315024,2976.4586912447553,6.11985677057083,197.42187854328265,1.0618030731237438,3,2,0,1141,0
14,16.486674572021116,76,3.3386626317882704,1969.4512459970658,5.431178776265651,66.63608297136057,0.36780741863997013,4,3,0,1814,1
15,11.629140288819606,25,0.6960442909427753,1625.6001019899732,-5.610097295593256,14.439827043539754,0.13516269636870662,5,4,0,1333,0
16,8.865973364590602,97,1.1823597265391956,2208.400787241557,9.459268454809486,34.16528156639061,1.4304867851245637,6,5,0,847,0
17,11.975303135118716,51,2.5967027012414303,2583.560394001649,10.057730512254803,108.59823040328709,1.9023361161471362,0,6,1,1586,1
18,11.118231814587713,29,2.3612954509774964,1988.4747219572669,10.458710256477273,94.96458132580318,0.2970676222166929,1,7,1,2098,1
19,16.704162223754878,22,8.74311878572798,2639.287583969687,12.572616028587092,75.71591837840566,0.5227159614153565,2,8,0,1843,1
20,16.605739810498648,78,0.510200088796951,2541.4999692584342,9.832413159372987,114.87412675194624,0.6902897009732732,3,9,0,1687,1
21,15.030460201534146,95,2.171300797434813,1461.8094062989708,1.7197647076887135,101.44297475911588,0.7621261437570527,4,10,0,2080,1
22,19.3693816974635,68,1.881586504979661,1663.1049471702618,4.433305216671278,213.13656831354712,1.0773112876936284,5,11,0,1905,1
23,26.906462747863415,78,4.932525963887901,2478.768581639884,5.728998938027015,88.19288650656259,0.04249342532793832,6,12,0,1120,0
0,24.495541354413238,50,0.34006390848935697,643.6937180947809,5.8615955928529475,150.7790395585313,1.2782549347920897,0,1,0,1709,1
1,0.15102031550096484,88,2.787026014628955,1925.2721534175057,12.985741247773838,28.595976443138998,0.06397442104998437,1,2,0,1216,0
2,-10.0,81,1.6799033621046973,1284.584399187664,10.149350024179927,113.37709271469774,0.6316543572413985,2,3,0,1044,0
3,24.34319911239274,71,0.6422457220740379,1761.7230992832376,21.618747516559626,232.47705645132123,1.7583506252141872,3,4,0,1650,1
4,1.3312130158457887,60,1.2865624824775455,1850.589955485398,22.651751839077377,48.73244977868614,0.600049106163838,4,5,1,1144,0
5,12.752345981073164,50,0.8122604497079458,1820.877811046246,5.6371966609114,151.00641245467145,0.16144861868274035,5,6,1,1235,0
6,3.2988697394064044,41,1.7317342943941452,1723.8693739436958,-15.0,129.02182972085438,4.2019639609670465,6,7,0,941,0
7,-3.0198043758001987,23,4.396461161039542,1451.4281751855929,14.894659729018132,6.137148482550244,2.200800120647786,0,8,0,1293,0
8,20.41462728204788,32,1.6847101196117045,3000.0,0.6769892881035648,87.10982449822849,1.4754037915580405,1,9,1,2077,1
9,22.591551603026467,64,1.9978366542547987,2933.7310020806754,-1.4118713746480545,13.947973378067303,0.530198068532602,2,10,0,2456,1
10,9.234895992732806,61,1.4627278397245456,1418.9670898718584,1.8124378000850654,342.09666797698486,0.2031518817029704,3,11,0,1224,0
11,-10.0,68,0.10504179294545081,2791.0583756517835,1.4268556254831486,166.81666905955728,2.837211409795,4,12,0,1076,0
12,9.537555517475173,39,0.5301681675278442,1800.2672547635736,9.89815848084314,11.622352872271442,0.7600375349939021,5,1,0,1346,0
13,18.918040054025465,96,1.3545544716066276,2064.5937366658554,-7.4754862330098035,12.982626241627502,1.912947653443445,6,2,0,1631,1
14,0.21088431225871318,73,0.7428094609516299,1968.363020051542,-3.621765966332813,90.25699313340684,0.41869474373405435,0,3,0,1580,1
15,16.833599197791557,55,0.40120796767998324,1670.1256793730172,7.745268433579333,42.2950857923948,0.40840189185838643,1,4,1,1703,1
16,14.846901508270044,20,1.4028944291551646,2491.9261718030734,9.983552243306466,3.552962703671266,4.236402304438826,2,5,0,1237,0
17,20.792914996010886,34,0.7796061810100048,2062.943265288329,10.132333159488095,78.01036670554744,0.7377953365402974,3,6,0,1947,1
18,16.19580368414153,96,0.597102236001904,1761.7242883903793,-1.2962902314663918,49.076992340701466,0.15163184925033454,4,7,0,2213,1
19,5.2693105911844444,36,1.2471878240269452,1347.7052780997637,-2.8261251941299204,10.655733419477116,0.2480443667580101,5,8,0,1661,1
20,26.965715016644914,43,0.2860884399080486,1553.2024931404399,0.9469213296966457,161.90862697785707,0.6576724737678348,6,9,0,1184,0
21,13.4147042697303,77,5.255127791907216,1179.3099421989516,6.9189820182778,246.60075514783574,0.04339917769786563,0,10,0,1110,0
22,14.726954604900682,91,4.045398130550464,2006.1117742075846,16.8838189541804,141.30241768581132,0.6208897495901237,1,11,0,1073,0
23,5.66732040926804,42,2.4594059125086147,1401.6672038578022,-11.379497486166002,172.83470757758735,0.5429027064532522,2,12,0,1254,0
0,10.567177488084898,65,0.22457742632922725,1867.2197437407294,3.2341699443330674,24.39721780321347,1.5111152987478262,3,1,0,1299,0
1,6.151972859730991,91,2.9911228121820077,2685.0509268051856,-5.66142752820163,30.594509879128267,0.43841498869804096,4,2,0,1188,0
2,13.27053940076577,27,3.300075364431818,2599.6497864607927,-8.217941418827918,23.386019533805342,4.048344660909359,5,3,0,1161,0
3,32.11708480142343,78,2.9200076856710893,1983.861552948691,12.735653162758533,144.84397219776557,0.19939030576765213,6,4,0,1206,0
4,1.2809885706864357,78,0.24199965399098233,1956.457636928425,9.356996595994708,295.49181946074077,0.894007568379106,0,5,0,1212,0
5,-1.1356139787674095,32,2.065132067970618,2939.937274710504,8.595468127578098,126.17333055037506,0.0939802912073831,1,6,0,1186,0
6,29.711703274936085,58,3.595452016339211,2260.3780601793555,12.368206717847947,213.25618925785236,1.3237477625208638,2,7,0,1186,0
7,12.906763228481339,47,1.7224378260131856,1836.0967700617384,1.1622488258709116,101.80441356647071,5.250229937233486,3,8,0,2000,1
8,8.309272613400834,80,2.079219611963342,1286.990941439774,1.538899869331774,49.04674327827214,1.7100244956381898,4,9,0,1623,1
9,25.399046873960764,35,1.2263202575213132,2196.9366090823714,22.485844933780594,55.4710663878354,0.8112632382826999,5,10,0,1726,1
10,8.943844602631358,21,1.5045519528712807,2414.661886291431,3.027431565923405,7.830909609485635,0.6630862857466002,6,11,0,1291,0
11,33.260097135469366,36,0.06996328680903927,1684.174237743178,10.881056904432729,3.1962600153587437,1.8019914050052603,0,12,0,1110,0
12,21.779258713392693,49,2.037549787376217,2145.601377569016,5.05105232770652,118.90040774357722,2.7484673511881006,1,1,0,1897,1
13,10.120885918542974,32,0.16991180996684735,1818.2133525424854,-9.786068240627321,57.70168734827752,4.528813568043029,2,2,0,1024,0
14,36.57308213265503,32,1.14191075771995,1907.9838004004987,-11.357032030410146,80.3442224456045,0.5050742406639996,3,3,0,1414,0
15,8.942850769966615,62,0.6924737856294044,756.0889712188343,0.3681262404807617,81.56792823510698,4.701403018702089,4,4,0,999,0
16,22.42095372009307,40,1.57679770508331,1889.1092981419322,13.448810013359912,32.4865989106235,0.16951540926253927,5,5,0,1521,1
17,17.992925804064917,74,0.28639323996925514,2484.684651204027,11.30633325308803,64.6058483692999,0.29242634330428463,6,6,0,2189,1
18,28.01741289398798,59,2.352996759849504,1684.2987222167208,12.31261731379227,63.631368264956514,0.09323008191603392,0,7,0,1393,0
19,30.615111967268525,34,3.1696031582544673,2026.2631841076582,-2.8963694314905224,49.17213141385758,0.3170951146221955,1,8,1,1717,1
20,15.320041490657665,92,0.35670954915951975,1622.0246466540398,17.92697992097851,171.855761499546,1.460748769476368,2,9,0,1433,0
21,7.465821296538166,71,0.22032870983885056,2180.2208381463865,-2.7191464014910744,59.99556137731956,1.9168082543346268,3,10,0,1100,0
22,19.599721429391163,93,0.3145137914196958,1891.7384012319133,6.70259518935975,92.54438049993604,1.5091069266451926,4,11,0,1387,0
23,8.222846302478938,72,4.193217100727833,1530.3792296589966,4.917181680738106,225.87607656448222,0.9971369114489852,5,12,1,1750,1
0,35.13387247526623,71,1.5023547042144811,2666.2757338325637,3.6090094374833095,201.16604547873118,0.7214777531810419,6,1,0,874,0
1,16.365353310827373,49,1.25944729661117,2464.4660067661075,15.708737106364854,221.11205142181504,1.233416339511169,0,2,0,1689,1
2,11.346784486878914,52,0.22569207838803187,1697.5466180359126,-0.6408841613276843,31.471758933574563,0.4956637305006115,1,3,0,1430,0
3,16.846803058649083,76,2.0971087526162817,2248.894154708889,-5.796842045695424,3.56090309767799,1.840792277281255,2,4,0,1874,1
4,1.5287371047030351,71,4.049900529393362,2268.7060014101903,5.159963889651354,30.254775440011745,1.130691655252946,3,5,0,1359,0
5,5.283859614893485,28,3.5226840441555867,2321.150617505588,1.801386125707788,32.6710323387819,1.1966817768964235,4,6,0,1123,0
6,27.004139079444254,73,1.9672915459299989,1152.8720520024613,30.0,240.08632669132788,0.7677327904270158,5,7,0,1458,1
7,8.431057210286042,20,0.15652580434678837,2503.303270516314,10.4120598115198,104.76608412918075,2.164816302681106,6,8,0,1742,1
8,4.5308901731806035,63,0.23846147729172124,1715.1505185371343,1.7252753982510054,8.52354562550328,0.2903719986335451,0,9,0,1650,1
9,20.36652752527286,94,0.10113235362391897,1821.0860332793666,-3.4488925534966928,14.54635511113569,0.47988857006833624,1,10,0,2151,1
10,26.85704154662997,99,0.5954088348821933,3000.0,-10.042307284550278,16.921912048507995,1.5034691453482862,2,11,0,1124,0
11,22.189533106650668,28,0.2915815330068519,2150.936690360506,-3.2017526858994643,99.5392783394278,0.6787491240919622,3,12,1,1519,1
12,24.960476858058165,51,0.6023400283026276,1806.8387622764121,5.919534174073054,132.95890351574323,2.200154987615155,4,1,0,1899,1
13,7.432049114305393,34,0.9724548303491272,897.352813622047,16.418629212758155,196.3572589622731,0.4252586946823756,5,2,0,1458,1
14,0.7818933325815625,31,5.7288040458218,2694.8820669731776,13.973513139103352,282.4076575447292,0.4609728003231759,6,3,0,1036,0
15,30.01333651955487,97,1.8851465218053558,1327.3951645956986,6.832758653171036,22.527652121106854,2.1958476302427576,0,4,1,1116,0
16,11.773201611578642,76,3.6033018861041675,1498.2805482502483,2.4146586743801226,37.073400345658776,0.624312252551885,1,5,0,1167,0
17,12.491669835449526,27,2.4781743251522337,1834.3238504560754,7.150498851297234,27.486177905845572,0.7259278107769943,2,6,0,1590,1
18,28.28194141849058,91,0.23870056998547717,2708.205895850146,0.8508960201233924,44.43539215934094,0.40461104592663927,3,7,0,1627,1
19,20.5623000940066,46,2.663009460534665,2386.61999333288,18.746911966111007,246.11718509596855,0.3238896494841723,4,8,0,2303,1
20,19.558877720816078,81,0.6434400435732262,1921.08124507987,3.4864785497993602,85.59310085269549,1.0669645363224791,5,9,0,1537,1
21,36.65002344901084,31,2.03835222084033,2154.1460318194104,4.309297134026185,134.01434761170512,0.12765232146998237,6,10,0,1048,0
22,8.56481769619857,84,0.8339480860459548,1699.8071535644472,-12.726579400165345,67.3578376925411,2.1142205086510106,0,11,0,1400,0
23,24.27840128081237,61,12.12571768340296,2069.8268447826754,3.436521227817889,2.9282491155177093,1.5105121710438214,1,12,0,1582,1
0,15.570131248970846,81,0.6118318860122791,2036.6683723890683,11.691873103719528,6.634867687904587,0.21164524061837267,2,1,0,1461,1
1,17.68592278863257,30,0.6545942323002407,2484.3849478406764,-3.541780616308362,77.20238027892081,1.1842353615874437,3,2,0,1592,1
2,30.284684264125318,62,5.337820200542134,2483.589061219475,-1.0057626759425027,126.86501255669982,0.9228947939810224,4,3,0,1131,0
3,20.078357562896237,36,0.049906322564929974,2246.9886911028225,11.341688141869318,24.24927040446568,0.2039968385150817,5,4,0,2027,1
4,20.38296079049633,51,2.3859931144842346,1818.8262212269487,-6.813257788144426,127.98089447724482,0.3191087664263964,6,5,0,1893,1
5,25.72507337309802,59,2.5843435232263468,2370.911147195063,13.462408060335347,166.42414314235631,0.5259164255150145,0,6,0,1437,0
6,11.350472704571146,42,3.6203998369236383,1954.0157668984766,0.7428488786151837,53.0853989754821,1.2014517689593163,1,7,0,1347,0
7,6.607903326609936,75,7.333399359021609,1459.0428156434336,1.8914542360703765,137.2072898585645,1.0181114334534345,2,8,0,1773,1
8,4.551908059789664,25,7.42650160747506,1798.3561040445306,-3.991027241004753,51.75648654084324,0.7597889202889008,3,9,0,1457,1
9,-4.663565893760019,69,0.13500958181322742,2042.2634918921622,8.024370083423065,113.42932380834236,1.4627890572643776,4,10,0,1536,1
10,35.56207129940322,56,3.450138909396424,2455.107891832373,24.67897588023504,144.3910971151395,1.418560311560136,5,11,0,984,0
11,3.9679163427831696,83,2.0786685362899324,1908.2359139214234,11.251977915685057,481.91828396312826,0.9619660316878438,6,12,0,1148,0
12,12.78746376414228,73,2.08451382246539,1395.4006443801968,-1.9142820955242863,42.37258177279296,1.546416557477695,0,1,0,1304,0
13,12.231867001110793,91,0.27473445520332773,2028.3708416484096,14.084964683931808,52.939833469632006,0.4068611442821762,1,2,1,1234,0
14,18.074066978091007,68,2.1007140576155563,2056.728020028276,2.4665636325260043,18.106641610489184,2.1307308640551117,2,3,1,1918,1
15,23.157372125392968,30,8.089118997829152,2092.9188144513764,15.995879851420474,22.824787926178917,0.9542784285897783,3,4,0,1464,1
